,channel_1,channel_2,theta,alpha,beta,gamma
289,C3-1,T7-0,0.26253485722582226,0.20159902474525293,0.05264478120295766,0.13304503561972295
290,C3-1,P7-0,0.12992548819640862,0.08300634762976658,0.12562952880067413,0.05728413478343328
291,C3-1,C4-0,0.222573523204126,0.3228172167966489,0.14635751658147636,0.16236306810870635
292,C3-1,T8-0,0.1578070408337078,0.1180587919478098,0.15846727651062972,0.09792352376237334
293,C3-1,P8-0,0.12887040439231082,0.08009306059448197,0.09095645331407114,0.03036879322798784
294,T7-1,C3-0,0.2399791546337496,0.056124012192590764,0.09557013777570708,0.14928495858911664
295,T7-1,T7-0,0.25746880329749344,0.13143027875505756,0.05559557080850624,0.05731669926230111
296,T7-1,P7-0,0.11436968145494485,0.10674958002422273,0.17419097277173126,0.03331885208095532
297,T7-1,C4-0,0.24029686261612485,0.14490223137053165,0.07804100408222436,0.13632474909311165
298,T7-1,T8-0,0.17410966053450402,0.08695700754318839,0.06910722916207335,0.2024833121269536
299,T7-1,P8-0,0.16538964119195762,0.07499107930956803,0.06645159554408554,0.07303181036517148
300,P7-1,C3-0,0.2376895974712829,0.060858677282810386,0.10007866350851256,0.07762437709969354
301,P7-1,T7-0,0.25795984641105996,0.07733681182675246,0.06447975335167362,0.18719127665593946
302,P7-1,P7-0,0.13076757472462885,0.14103868636074587,0.12451672161782006,0.1691757334789415
303,P7-1,C4-0,0.2940943747797187,0.08943482883034767,0.07285081973851436,0.09452406146343402
304,P7-1,T8-0,0.12702672496442668,0.060095593767480124,0.12223296901596807,0.0904174511113903
305,P7-1,P8-0,0.11547186044860842,0.092499805312192,0.09408998276491497,0.17066139672389855
306,C4-1,C3-0,0.18172253273189667,0.1380893598016757,0.15529344138433154,0.02142090857097869
307,C4-1,T7-0,0.12011867523959813,0.1362645197928766,0.11900795909003567,0.27417526714591584
308,C4-1,P7-0,0.20678100258786528,0.13676746368950066,0.3017242493877093,0.1632141469367909
309,C4-1,C4-0,0.3653165097461136,0.06203571105690539,0.0993692969751212,0.08875867347228937
310,C4-1,T8-0,0.15268851346721732,0.09166622827851346,0.11367801685051095,0.1686792343562288
311,C4-1,P8-0,0.1305137789602623,0.1416218151909481,0.19591800334393275,0.0782454679948
312,T8-1,C3-0,0.2203657766525289,0.04622600874840091,0.0898135882611014,0.10153318518665637
313,T8-1,T7-0,0.23384272654365365,0.09508972928703688,0.05535013730625345,0.06852772557337945
314,T8-1,P7-0,0.12771536361379754,0.08220545178018969,0.0852948753596707,0.21653217595407886
315,T8-1,C4-0,0.24586198858751715,0.13284481719429647,0.06905283589562843,0.04872864158721748
316,T8-1,T8-0,0.11674529035012993,0.06787400381710687,0.16797849655911462,0.05628038213025807
317,T8-1,P8-0,0.09257808667846304,0.127973147208867,0.07738617310004438,0.048725326233670256
318,P8-1,C3-0,0.1985645603810214,0.05828943403333828,0.09832820805037594,0.0439711655473446
319,P8-1,T7-0,0.2303078073511255,0.06133525534680315,0.07405962450492322,0.078487300647272
320,P8-1,P7-0,0.09377615127724363,0.06671387789483575,0.17469959394038498,0.21017549398899646
321,P8-1,C4-0,0.21461449627591347,0.13294788991045614,0.13352451398719792,0.06769226701959949
322,P8-1,T8-0,0.0934416602625482,0.07210887881191969,0.17596181574621486,0.09551743179080438
323,P8-1,P8-0,0.05969502204348313,0.08351691371361318,0.03736272797973355,0.12691249852283387
324,C3-1,C3-0,0.09639975052190243,0.3349855646750666,0.10964069787179258,0.0264816317799429
325,C3-1,T7-0,0.1636900774883017,0.14726438952379448,0.07182950115959905,0.022782190317695364
326,C3-1,P7-0,0.11669784115832108,0.09582757844831942,0.07156608376215765,0.12651931694965649
327,C3-1,C4-0,0.0710383063190508,0.038223156275275366,0.09874575346746782,0.12831236285366404
328,C3-1,T8-0,0.18432794117161744,0.028184183834423605,0.1102562871560644,0.24046255423016324
329,C3-1,P8-0,0.17311137191256712,0.12539629676527184,0.06286725811439,0.0850925360331945
330,T7-1,C3-0,0.11536352015406065,0.18858543219180676,0.08199356086709897,0.06273047249686481
331,T7-1,T7-0,0.06713384520671123,0.0361241503469376,0.05601973489490759,0.10923765854100097
332,T7-1,P7-0,0.04816414637673718,0.059546803858257474,0.06410787626798742,0.09130752687085247
333,T7-1,C4-0,0.051478428520041315,0.08997110595040395,0.12561250630750548,0.20670882938200744
334,T7-1,T8-0,0.06238595282849576,0.03374337828601809,0.09513814750507542,0.26156022898512
335,T7-1,P8-0,0.09981228946964442,0.03912188528033067,0.08015518803151213,0.0766408270579402
336,P7-1,C3-0,0.11480043859731087,0.13735836916583005,0.09109233469811688,0.03875337841662043
337,P7-1,T7-0,0.0850794515820637,0.04684072948923652,0.05782001758985776,0.09792241734191534
338,P7-1,P7-0,0.07229183634159149,0.0549667687663284,0.09942139412793764,0.14780407415232572
339,P7-1,C4-0,0.090799333087001,0.042957186044940136,0.07208983284203732,0.152990598555185
340,P7-1,T8-0,0.06026001420490488,0.06764104371612023,0.08298279889472597,0.2619492204225229
341,P7-1,P8-0,0.03759662260715591,0.04766190993473599,0.08423170592551228,0.06298119994409426
342,C4-1,C3-0,0.10265767003654508,0.2978649363324192,0.061975955539399774,0.12114154656085513
343,C4-1,T7-0,0.13243922382826273,0.2378293222011169,0.06555645881857984,0.07095239299518942
344,C4-1,P7-0,0.13314302457564234,0.3033604700864391,0.05346546644611055,0.10789313144326183
345,C4-1,C4-0,0.17771847106697827,0.18894859847596795,0.05233729295555272,0.10835236933569184
346,C4-1,T8-0,0.11302147353817565,0.22639537008897426,0.21686065124773987,0.13636403205702413
347,C4-1,P8-0,0.08165917631278989,0.16449710357920008,0.13107169137047464,0.12367366962589532
348,T8-1,C3-0,0.10838322687968438,0.2416316119291123,0.12308378718915584,0.1850668925215112
349,T8-1,T7-0,0.19500148878962933,0.06849940503499141,0.043555150486984884,0.128289841886116
350,T8-1,P7-0,0.10265905468751127,0.15268308661608598,0.1535776145959308,0.1977784629704069
351,T8-1,C4-0,0.16830071234967706,0.07033612338639056,0.1016867987006632,0.041431175894416916
352,T8-1,T8-0,0.0929621528987618,0.09101904651482808,0.16181775424505426,0.1315081336572251
353,T8-1,P8-0,0.03582597186730256,0.030519572880131095,0.14589000891095608,0.03934986270830817
354,P8-1,C3-0,0.11184071298098336,0.20793152162696896,0.09934291485348837,0.1941728096469774
355,P8-1,T7-0,0.2301550455891341,0.10104108567569657,0.07406526856692243,0.11221832726307296
356,P8-1,P7-0,0.11317870785454885,0.2467717858656802,0.1284452225888574,0.2324897121683402
357,P8-1,C4-0,0.17354565808194064,0.083916939351495,0.09613830344351128,0.2108793083274217
358,P8-1,T8-0,0.03462182994293725,0.10725324233598613,0.07072892460909071,0.07946665177069925
359,P8-1,P8-0,0.040090652842947314,0.03841908298816832,0.07653544571645451,0.1671120617384561
360,C3-1,C3-0,0.16010137412240852,0.1973512304432346,0.14926048009784815,0.06631914193295656
361,C3-1,T7-0,0.20049579716875168,0.2616538846971861,0.14955656088297742,0.08135363067892146
362,C3-1,P7-0,0.12420937624257153,0.22486734426880434,0.07131868376824821,0.04744555061204928
363,C3-1,C4-0,0.044748162694620126,0.11264448315279756,0.036115212302681,0.1189080651996008
364,C3-1,T8-0,0.2543217855067721,0.348467414092326,0.1084848092700268,0.13908110012303307
365,C3-1,P8-0,0.07055007380310728,0.14572892637792906,0.032431213122161344,0.1003929009578648
366,T7-1,C3-0,0.08620167352816227,0.11720814159247815,0.05833579967538205,0.05260861085439366
367,T7-1,T7-0,0.10662669024930817,0.2176513202599044,0.17405543021565112,0.037962884167298996
368,T7-1,P7-0,0.08448295342670492,0.1333665590938925,0.11755713668432033,0.04155811851950642
369,T7-1,C4-0,0.12478125265130274,0.18205246685954293,0.1267669910554565,0.046617255608007516
370,T7-1,T8-0,0.2367778868881839,0.3659820411986196,0.10672860268567456,0.06860464983166753
371,T7-1,P8-0,0.0476843027132689,0.14998441343898827,0.08809827854198245,0.04556589041235107
372,P7-1,C3-0,0.10298920165718152,0.2548392253435613,0.09076130528792424,0.08087312451287074
373,P7-1,T7-0,0.10644337035708884,0.259039601177372,0.1707661190837799,0.11469971810267456
374,P7-1,P7-0,0.055914971921254907,0.15696290687674158,0.12651022672041656,0.035331909863818164
375,P7-1,C4-0,0.0586404418912126,0.1550166112734417,0.06764054492357251,0.059819081167437026
376,P7-1,T8-0,0.1319659528692061,0.3006959444380961,0.123503315399604,0.05063621613949258
377,P7-1,P8-0,0.06556110896999523,0.16820236650450396,0.1162841969837991,0.1211117338741586
378,C4-1,C3-0,0.21721662097387065,0.0923180566245693,0.03271246327712655,0.12295762732701965
379,C4-1,T7-0,0.1974935507974352,0.05005267193773928,0.03108310826771073,0.08455844375980999
380,C4-1,P7-0,0.17432654776542936,0.05526553873291247,0.06978215569258674,0.05376598594469178
381,C4-1,C4-0,0.1237589710897939,0.11350231030022767,0.1969922086453108,0.08056991986854849
382,C4-1,T8-0,0.2215186667078942,0.3076878508438508,0.10407182255670784,0.13863943732654194
383,C4-1,P8-0,0.04611872216498116,0.13647768917984832,0.04102667796571219,0.040868094548745834
384,T8-1,C3-0,0.1141576198408543,0.04019859904638596,0.09519093132885163,0.11309201532367115
385,T8-1,T7-0,0.03396021647441135,0.037685871590147337,0.11567511778753915,0.08239288669417642
386,T8-1,P7-0,0.10402508414817184,0.06202750429435948,0.10134525377244928,0.049022402432796056
387,T8-1,C4-0,0.14546348483266291,0.10302374639960356,0.19923686280167927,0.06977547741781406
388,T8-1,T8-0,0.13639878567034702,0.2795235188874165,0.09047593755085692,0.14436276984851473
389,T8-1,P8-0,0.046523359568337926,0.1091485343532985,0.04862798644999786,0.05868774298644173
390,P8-1,C3-0,0.1737474809997799,0.2521396922847245,0.17487505719804194,0.0742283637586067
391,P8-1,T7-0,0.18229876814286428,0.2281931627429093,0.19287754767556367,0.12530188778739715
392,P8-1,P7-0,0.15389277600195747,0.13886283137112082,0.018686701142234845,0.09777236146547126
393,P8-1,C4-0,0.25183801558178914,0.1382210288621524,0.1634891586625415,0.1383519560090812
394,P8-1,T8-0,0.20282017519810336,0.30472192580957663,0.1956702423352302,0.099826638009371
395,P8-1,P8-0,0.0832635118641402,0.20101717328171667,0.04571421133881596,0.10977262817142072
396,C3-1,C3-0,0.09475297791002008,0.03696001007861156,0.03166405869851307,0.07161682396830678
397,C3-1,T7-0,0.07116733570425993,0.11888197603702945,0.05141526949750007,0.0837372740365818
398,C3-1,P7-0,0.06062501600042852,0.05149748963586418,0.05345825530940762,0.09008908188518444
399,C3-1,C4-0,0.2870350852161792,0.07838339308927685,0.042333942375110005,0.13812099793725838
400,C3-1,T8-0,0.060167224767477566,0.13804106380555348,0.16771917368929934,0.2330269863288732
401,C3-1,P8-0,0.108086769807011,0.06390026356201338,0.0549913418374828,0.04499070077187575
402,T7-1,C3-0,0.19312046416187392,0.10383176528333528,0.13356850112232707,0.08398460477516702
403,T7-1,T7-0,0.19020121915699253,0.04005711129762966,0.05892391350862729,0.07378131057327694
404,T7-1,P7-0,0.10867381883062943,0.033771002503074334,0.04950342914691736,0.046639351957466484
405,T7-1,C4-0,0.2882793308487628,0.101360522490573,0.057890005575779564,0.0861933482771785
406,T7-1,T8-0,0.20219355890438395,0.15755870803409816,0.08650021554813335,0.08948754998567758
407,T7-1,P8-0,0.1702505177978931,0.0769655514049604,0.14901177879772262,0.12668896566154306
408,P7-1,C3-0,0.12352133431250675,0.11774448782442135,0.03925016660884738,0.0800521076567747
409,P7-1,T7-0,0.0503539706285737,0.052479809913473265,0.0987229592235374,0.11717248911706395
410,P7-1,P7-0,0.11672329622836315,0.06249404341485457,0.148459090038755,0.11060446630963676
411,P7-1,C4-0,0.2379225753340656,0.07200319412342193,0.07453512104595879,0.12613694970772651
412,P7-1,T8-0,0.07560136266970484,0.15304217869958764,0.1699051320515129,0.2745258459212715
413,P7-1,P8-0,0.056825579355231824,0.07306032585268565,0.06516775379334203,0.07841010566067333
414,C4-1,C3-0,0.10463776206957463,0.10559201211848583,0.09904097777141374,0.1197293747408327
415,C4-1,T7-0,0.02912062945754753,0.117477284026567,0.05669478649786036,0.262632995531664
416,C4-1,P7-0,0.11244611398056432,0.07648242648502157,0.10469260133640668,0.1866410451090392
417,C4-1,C4-0,0.18616997007503602,0.12509766886735024,0.05463773789381849,0.1029544261369838
418,C4-1,T8-0,0.1096093753705708,0.12589622851360946,0.02260685005728311,0.2053400324133064
419,C4-1,P8-0,0.1654168052148359,0.05315094521200424,0.17270568377103518,0.11293825614984825
420,T8-1,C3-0,0.11693683809451245,0.056769352471141364,0.0706237482203086,0.13923210053028634
421,T8-1,T7-0,0.06990242066724565,0.036314300783303666,0.06998360819994594,0.26802359244220875
422,T8-1,P7-0,0.06937407015361252,0.04435788912893703,0.11521389149715153,0.2751758860345808
423,T8-1,C4-0,0.18967516215295246,0.10076282424809126,0.05835420956937759,0.12304752041038902
424,T8-1,T8-0,0.10852297180935326,0.26366896784684496,0.06115850289964194,0.07827030111510237
425,T8-1,P8-0,0.0939613249728728,0.08034950847472536,0.04937236353695586,0.09517519895263324
426,P8-1,C3-0,0.13168001697168527,0.05030962739020646,0.04412346170092078,0.09806756936059456
427,P8-1,T7-0,0.08558752882361664,0.018234628682069445,0.09351465641758112,0.18750271870519056
428,P8-1,P7-0,0.0935639205662592,0.031097827879489632,0.110656024451981,0.09159384130922124
429,P8-1,C4-0,0.23121778405736135,0.0946954921627046,0.09141245489867007,0.16524867322585146
430,P8-1,T8-0,0.07899638304785216,0.11762108294632873,0.09490042172119263,0.16029203790509128
431,P8-1,P8-0,0.05756669109422585,0.05079272830542439,0.16252089343527615,0.07951790943171462
432,C3-1,C3-0,0.06270199190441032,0.02496335800224532,0.033284504251795084,0.07847176743681021
433,C3-1,T7-0,0.014617627790026403,0.0741375025278098,0.04173535644814722,0.06530675836173769
434,C3-1,P7-0,0.04825672125393147,0.039410734784023085,0.11267507777328978,0.08402957642979789
435,C3-1,C4-0,0.05725395386296634,0.038967055369973816,0.15710814088132433,0.14929554273652104
436,C3-1,T8-0,0.030880586791197782,0.04614180420229215,0.15723480085480784,0.11988565614372787
437,C3-1,P8-0,0.033623557506775585,0.04776593110992272,0.15378835905963165,0.08285121327476458
438,T7-1,C3-0,0.06964181874995526,0.20179249027700008,0.08530271918730789,0.05726874431330625
439,T7-1,T7-0,0.053707109277469765,0.04860676178593863,0.06528666987148803,0.09981676396463944
440,T7-1,P7-0,0.06461342524185985,0.1027443203989406,0.1305479030154906,0.0732823608625956
441,T7-1,C4-0,0.032776747167934536,0.11403819481345336,0.01265862780335622,0.11249895392765316
442,T7-1,T8-0,0.059366719533096565,0.024130111184480427,0.040358152238577416,0.04102376185424352
443,T7-1,P8-0,0.08584256436270077,0.07613987636741132,0.09977672734426868,0.12867180239131626
444,P7-1,C3-0,0.2258006851928412,0.16887237497513632,0.034724422781889044,0.048106680841127264
445,P7-1,T7-0,0.2393807696317144,0.15428854537868172,0.051368738001952366,0.10192904447255474
446,P7-1,P7-0,0.218406450418026,0.12193029542304452,0.052852085367970834,0.03157776014885664
447,P7-1,C4-0,0.13184055907209735,0.04974969319979728,0.05568829343260878,0.0917362564101474
448,P7-1,T8-0,0.26520813399285864,0.025662874903088717,0.06978951752699791,0.16815914048652705
449,P7-1,P8-0,0.216624564769976,0.019111216193702804,0.036364348904872924,0.09744154667537223
450,C4-1,C3-0,0.1632137665861785,0.06628404872948393,0.1556006468336269,0.11792325683330948
451,C4-1,T7-0,0.2413811373900301,0.0972476426079084,0.16931193345524548,0.03826152497330693
452,C4-1,P7-0,0.13075588433376092,0.09845569878563136,0.1855263410221661,0.09450035548982423
453,C4-1,C4-0,0.0256952153071497,0.07965467528212475,0.08144384029060077,0.0744601687473808
454,C4-1,T8-0,0.19918942222568686,0.048225215347638815,0.056680615629451,0.05072670760375375
455,C4-1,P8-0,0.11303732194558665,0.06473016294991017,0.05181995977929508,0.07113376775041556
456,T8-1,C3-0,0.1590793126559936,0.1538700811003849,0.04399289136271939,0.08551998119587129
457,T8-1,T7-0,0.14740216495970804,0.041983873170589714,0.07523513989001754,0.1306257035305884
458,T8-1,P7-0,0.08634557070640549,0.0403966450085791,0.11808310710663485,0.13753156043836914
459,T8-1,C4-0,0.049662924882460664,0.09407525273152216,0.13906784694565835,0.0644780000563514
460,T8-1,T8-0,0.16678561868048647,0.0957696342772871,0.08058691488719237,0.0183548502369663
461,T8-1,P8-0,0.06350883969009642,0.06997852360248,0.15474633636643284,0.08742509471406504
462,P8-1,C3-0,0.11746061896160652,0.06260379332879254,0.16094863014730815,0.0655439813233826
463,P8-1,T7-0,0.14094619379221238,0.03614428008403426,0.17949347379575478,0.042804630683994
464,P8-1,P7-0,0.09163723740305478,0.026318894265505925,0.015258839115557003,0.07551053050478257
465,P8-1,C4-0,0.041922648209073744,0.06795722296782501,0.12053063355901365,0.043853158210469576
466,P8-1,T8-0,0.18129160505949307,0.04219811780449365,0.0937240191606212,0.0780903903960509
467,P8-1,P8-0,0.05224078978858971,0.046900436359319016,0.10912419507367736,0.02424375463262969
468,C3-1,C3-0,0.11531209967521967,0.06503059913372647,0.06432755395080518,0.11219664139778082
469,C3-1,T7-0,0.07291177546211366,0.056556710568629674,0.2389424663915188,0.0602699733315341
470,C3-1,P7-0,0.07675457375114587,0.2184869118966128,0.17430222089406472,0.11266802598170135
471,C3-1,C4-0,0.07879233997661525,0.07787330759029278,0.057400851090971775,0.1647470847963967
472,C3-1,T8-0,0.06997326504242375,0.1222783576839222,0.13961072777190578,0.0758340176053065
473,C3-1,P8-0,0.05616829529491437,0.2536020319052356,0.0327354200434914,0.14705617630977333
474,T7-1,C3-0,0.09429286857901492,0.13056744122637273,0.2669163980438349,0.03749172093550024
475,T7-1,T7-0,0.07915850023629753,0.0326131941026328,0.22164981110644474,0.1471913641751051
476,T7-1,P7-0,0.0454478432103349,0.1929999914968573,0.1136055483308982,0.1378328551092886
477,T7-1,C4-0,0.18018870552843533,0.07866728194000436,0.07000206696402429,0.12213831754144218
478,T7-1,T8-0,0.06471989493699881,0.03321093872109816,0.03754984234407783,0.07733589941598405
479,T7-1,P8-0,0.11079409858479564,0.18811680567650574,0.07740479819300736,0.060213400165289935
480,P7-1,C3-0,0.15504955969620413,0.07463379584959258,0.1523735758083695,0.08832553031483488
481,P7-1,T7-0,0.046932461161784206,0.06946533758338133,0.22193811670198088,0.1115100398687502
482,P7-1,P7-0,0.02890189414470375,0.1956830511434645,0.08006940685947557,0.1038052292215492
483,P7-1,C4-0,0.08029410669912396,0.04276899515023101,0.0661430365922092,0.1518556667137295
484,P7-1,T8-0,0.02907789447266898,0.060226792102104375,0.10800749101989136,0.122501391042358
485,P7-1,P8-0,0.05488934061830203,0.10453796574905004,0.024369573518140737,0.06456837177296522
486,C4-1,C3-0,0.06509181371520133,0.12363963462376976,0.04803053765365407,0.12685077005327966
487,C4-1,T7-0,0.043943964098919416,0.049595084096786,0.04446202167247841,0.1386372711091336
488,C4-1,P7-0,0.1631077008079282,0.04605472603930578,0.06391921599726899,0.20996355644721146
489,C4-1,C4-0,0.06618579880454986,0.05120145494730437,0.09884544124776727,0.15901880478883204
490,C4-1,T8-0,0.04351126847635496,0.18981913744515072,0.07922806261425731,0.03218654953546248
491,C4-1,P8-0,0.04108264478555527,0.1253686048815882,0.06025488221434616,0.07817755637917619
492,T8-1,C3-0,0.1442573561594481,0.03374852095410448,0.04362296529721373,0.054452736820146466
493,T8-1,T7-0,0.11585482155469062,0.07458940859625215,0.044140003489360806,0.17350748037222538
494,T8-1,P7-0,0.10963982942076267,0.1001296662565789,0.1281948921228211,0.18470785999970055
495,T8-1,C4-0,0.13168015323740198,0.11744437644114825,0.27854798890889865,0.16592451433649674
496,T8-1,T8-0,0.15877365620730055,0.04573497869860469,0.0597175089240168,0.1251746127052502
497,T8-1,P8-0,0.19936272063975136,0.09599033966480512,0.08930733403958249,0.08981153283813183
498,P8-1,C3-0,0.04275736896826887,0.03143117845978161,0.12868287076860158,0.06537149433936876
499,P8-1,T7-0,0.06842633869521852,0.13572086927792298,0.08975310043597211,0.05548229900749205
500,P8-1,P7-0,0.1045152948462889,0.06076741941022391,0.0684511906828645,0.05792193840774287
501,P8-1,C4-0,0.08209331730043189,0.13939727157939505,0.12372792132198104,0.12551703397507288
502,P8-1,T8-0,0.07989043745657855,0.11152554861533047,0.09949096208123057,0.18865351833860247
503,P8-1,P8-0,0.06587089156748464,0.2737402843326225,0.12097747042851854,0.09617797365490946
504,C3-1,C3-0,0.07495288076939892,0.1546236345415099,0.04983806403944598,0.040065145667980216
505,C3-1,T7-0,0.05471150474317827,0.19763156611596694,0.13173123504109127,0.09895161131203314
506,C3-1,P7-0,0.0815893631629015,0.15164447927620364,0.18958784861510414,0.08962018941796449
507,C3-1,C4-0,0.19109813329222725,0.05229760056412894,0.045596785915141005,0.04923161163890355
508,C3-1,T8-0,0.0505379468471776,0.1896737494061221,0.08317431777415908,0.04590360147426261
509,C3-1,P8-0,0.05830021850875791,0.14438843758704392,0.15965117387923636,0.039254164488854534
510,T7-1,C3-0,0.0509677641761093,0.17160279495721953,0.0668314375166391,0.039299590867055104
511,T7-1,T7-0,0.12172565673941875,0.1693397862584245,0.11380837850915675,0.05528151548406827
512,T7-1,P7-0,0.11430019665238475,0.13339380953692168,0.12676138591301248,0.0618992020133966
513,T7-1,C4-0,0.20564532239454256,0.09022528027734847,0.08529110165810465,0.10202846209735128
514,T7-1,T8-0,0.13221867096095666,0.19374813622908055,0.11339003779134794,0.15951046809610056
515,T7-1,P8-0,0.12362344457586336,0.13461662420937862,0.08583398448439407,0.08005587231472164
516,P7-1,C3-0,0.07086259669388333,0.08207926800884884,0.11159341582268917,0.058395077935821375
517,P7-1,T7-0,0.18312751146748327,0.055408639984918164,0.07703246142937951,0.02033135577026261
518,P7-1,P7-0,0.1841439015370591,0.05141373895160881,0.2231613563284851,0.0458040371283907
519,P7-1,C4-0,0.17011516450941752,0.09195632027668156,0.08693684172589845,0.17050407962394334
520,P7-1,T8-0,0.2146920666175184,0.045526109045915565,0.0481284010711383,0.09489307423779818
521,P7-1,P8-0,0.20207548948007129,0.06864323291925348,0.17568888808931768,0.14262362327362288
522,C4-1,C3-0,0.058351678035408625,0.07208575837122899,0.2356319622897725,0.016656128397433502
523,C4-1,T7-0,0.13833842992484735,0.12001236707831026,0.18713394988847826,0.05853343328958401
524,C4-1,P7-0,0.15031598944045818,0.10410364585372067,0.0328866621045286,0.12137985357661553
525,C4-1,C4-0,0.09213552151118837,0.06752363082238015,0.02733391162646366,0.14754660187858334
526,C4-1,T8-0,0.11865335257144913,0.10676657825159064,0.10738586962661753,0.11297659762281285
527,C4-1,P8-0,0.12915879096207245,0.11800424601427928,0.10197166561360588,0.08277449104936241
528,T8-1,C3-0,0.05801522210893127,0.10527614691603307,0.2589942318628385,0.07298886440055259
529,T8-1,T7-0,0.15099927747502762,0.1625643801604271,0.1549911565333863,0.08683481014901924
530,T8-1,P7-0,0.09694891005332502,0.14653688142500496,0.057094450628609836,0.1243198932532707
531,T8-1,C4-0,0.17880722518805758,0.10216763335433106,0.023754905584888825,0.11146028502703416
532,T8-1,T8-0,0.09256175957719807,0.08708708334418422,0.16231521694727286,0.12377439183816097
533,T8-1,P8-0,0.08924941305032391,0.13001052352548104,0.03507600862018119,0.1060080869817414
534,P8-1,C3-0,0.09607029737970467,0.06471964149910113,0.21904031974304133,0.035686816229739494
535,P8-1,T7-0,0.1135581762933025,0.13212894238600167,0.14791144443748194,0.04027179562974115
536,P8-1,P7-0,0.098495184356479,0.1505232344868244,0.1437320619300632,0.09250420408942413
537,P8-1,C4-0,0.10018324843753217,0.109195352731388,0.03654496286964642,0.03630378974103602
538,P8-1,T8-0,0.08900158345065344,0.09803552341368507,0.14018101903816807,0.10148924286037143
539,P8-1,P8-0,0.12555648796938446,0.20614273452200568,0.17259584523277474,0.11791239409127592
540,C3-1,C3-0,0.06997633908022989,0.06910950729984053,0.1740044863074814,0.033255622741791405
541,C3-1,T7-0,0.14058727231614654,0.058495472859271876,0.08812183859571163,0.23224596075259546
542,C3-1,P7-0,0.22011458489105631,0.08467291837393799,0.14981146148784197,0.05604553739837392
543,C3-1,C4-0,0.1065459949468754,0.056646830445866665,0.07341604822516387,0.031409188693797704
544,C3-1,T8-0,0.15947113497351512,0.07264373936401793,0.05252347951394391,0.04825752672775339
545,C3-1,P8-0,0.15104811523176825,0.09749925672494808,0.034619373003218705,0.05775690840252836
546,T7-1,C3-0,0.08235451267295166,0.09364189061952792,0.05170217337824756,0.1004235826346697
547,T7-1,T7-0,0.20077553816843688,0.02704195815699749,0.0548687986050493,0.09798169489143443
548,T7-1,P7-0,0.2383105256856104,0.036548406565136686,0.05601535007840952,0.08030547019312632
549,T7-1,C4-0,0.08315558379529851,0.08148586027581405,0.07138949351557737,0.060669031940936334
550,T7-1,T8-0,0.13935793055013232,0.0591571603804957,0.09512464542219966,0.0682874786396507
551,T7-1,P8-0,0.10448723029615796,0.07976036022207847,0.14595997701063618,0.1458747995775745
552,P7-1,C3-0,0.04840543963422262,0.10998484357862932,0.08452129659383521,0.10511419202050143
553,P7-1,T7-0,0.12284588747942135,0.04768016943510951,0.0971967377638294,0.10361469629384176
554,P7-1,P7-0,0.1705913032527193,0.053992297365269434,0.08745341435408216,0.0938394925245428
555,P7-1,C4-0,0.10158195935793383,0.12857703248553326,0.05641601714757673,0.03458486969683626
556,P7-1,T8-0,0.053872745849911065,0.08531626971730437,0.02506173864046135,0.1150365661841004
557,P7-1,P8-0,0.07750859120603466,0.0850067197496959,0.04398681611554309,0.07715373914549599
558,C4-1,C3-0,0.0682556917705072,0.11073521655272772,0.04378960248572551,0.08813238177979722
559,C4-1,T7-0,0.06301219270343154,0.08093212151660613,0.05075410333468157,0.07215279634006194
560,C4-1,P7-0,0.07943031745896341,0.1156566859919676,0.05311922193096008,0.09147939384212382
561,C4-1,C4-0,0.041261965250752486,0.02827048124902435,0.10687752774978612,0.09382457677063036
562,C4-1,T8-0,0.06570364336744668,0.06343810638157799,0.07430632062952698,0.07638992780908788
563,C4-1,P8-0,0.050425284714251145,0.038931533003362384,0.04431739055588135,0.1059916547928094
564,T8-1,C3-0,0.07626143963685549,0.0365601522906642,0.07708948770593294,0.08862274375290857
565,T8-1,T7-0,0.09385542674963424,0.03435782183297401,0.06899405465839173,0.10716882951423644
566,T8-1,P7-0,0.10775574652065804,0.03666517447495756,0.034765997528166316,0.10530811038862138
567,T8-1,C4-0,0.07509476772338285,0.010919648645439426,0.048577972071587136,0.2314941671394199
568,T8-1,T8-0,0.09635098685090986,0.07260478200929296,0.027614333577615387,0.12463043410580815
569,T8-1,P8-0,0.05577452550517825,0.0366592932202181,0.02449169922182706,0.14058307340491502
570,P8-1,C3-0,0.050690259526926136,0.05866098806258505,0.05354512109742215,0.07771955953523664
571,P8-1,T7-0,0.08822338679634502,0.04740038106840512,0.033513627615417985,0.08820444257715022
572,P8-1,P7-0,0.11519108717381375,0.04166729571774462,0.03330893050875645,0.10320104674825567
573,P8-1,C4-0,0.04113067640610624,0.05773590061078444,0.07660323238463786,0.12944331072321194
574,P8-1,T8-0,0.06018992505547089,0.02296621964670097,0.05367303513627451,0.10579218633074892
575,P8-1,P8-0,0.03397409347341391,0.030270414228297793,0.03599727413410655,0.1726920777849223
576,C3-1,C3-0,0.1187731128392992,0.06630826982542289,0.11914802820646594,0.08175623691711338
577,C3-1,T7-0,0.07396290261296938,0.18655025086225707,0.0631424450082809,0.09456489580298412
578,C3-1,P7-0,0.10029720497373584,0.20187630737062406,0.14538578755625758,0.11963530999519048
579,C3-1,C4-0,0.24639243705707856,0.11450224151599415,0.09018611737594473,0.24371017289318736
