,channel_1,channel_2,theta,alpha,beta,gamma
774,C4-1,C3-0,0.13124163,0.113191227,0.058153993,0.253454955
775,C4-1,T7-0,0.062291715,0.112543779,0.08417784,0.06678826
776,C4-1,P7-0,0.066769152,0.080334568,0.033774859,0.057992375
777,C4-1,C4-0,0.068993415,0.063708795,0.085441891,0.156460259
778,C4-1,T8-0,0.037041715,0.063746391,0.025031809,0.113498248
779,C4-1,P8-0,0.078280138,0.032242231,0.104262054,0.057809506
780,T8-1,C3-0,0.138498685,0.14864674,0.153503945,0.193824304
781,T8-1,T7-0,0.070882549,0.10261613,0.101165169,0.049093141
782,T8-1,P7-0,0.101047112,0.080230365,0.088934234,0.090398607
783,T8-1,C4-0,0.061692004,0.031540826,0.056002484,0.062857847
784,T8-1,T8-0,0.090361219,0.076592174,0.046453947,0.027409161
785,T8-1,P8-0,0.092742545,0.095633905,0.064732931,0.08425146
786,P8-1,C3-0,0.057371449,0.090393233,0.073727322,0.164060655
787,P8-1,T7-0,0.072264862,0.051138198,0.048137041,0.219315449
788,P8-1,P7-0,0.060994936,0.029221118,0.203421883,0.0641878
789,P8-1,C4-0,0.135484675,0.071036969,0.054884807,0.104375907
790,P8-1,T8-0,0.058956229,0.071356334,0.075776338,0.069218198
791,P8-1,P8-0,0.055578698,0.0591228,0.108038166,0.097404585
792,C3-1,C3-0,0.05501856,0.077072,0.200726405,0.080347074
793,C3-1,T7-0,0.051171565,0.062429209,0.222286235,0.104086933
794,C3-1,P7-0,0.037877671,0.050683021,0.15736289,0.239321216
795,C3-1,C4-0,0.114115553,0.073162204,0.189463924,0.096201035
796,C3-1,T8-0,0.18652993,0.05678278,0.101082862,0.082645021
797,C3-1,P8-0,0.167000882,0.050401932,0.035018414,0.096241397
798,T7-1,C3-0,0.067158626,0.173194519,0.126494697,0.079775807
799,T7-1,T7-0,0.03612955,0.059635888,0.147121785,0.093932693
800,T7-1,P7-0,0.041478078,0.053814004,0.173417611,0.334661078
801,T7-1,C4-0,0.124877802,0.16868936,0.109907088,0.098975961
802,T7-1,T8-0,0.090824352,0.155868389,0.038101807,0.062339749
803,T7-1,P8-0,0.086022051,0.242948564,0.042220471,0.117228171
804,P7-1,C3-0,0.074390353,0.173529214,0.082469892,0.063649898
805,P7-1,T7-0,0.071047263,0.073361956,0.061088367,0.076674467
806,P7-1,P7-0,0.029927619,0.049837679,0.024360843,0.108903925
807,P7-1,C4-0,0.100207096,0.276588665,0.166721819,0.067940262
808,P7-1,T8-0,0.142026676,0.173444388,0.098849623,0.102891501
809,P7-1,P8-0,0.137985819,0.189481129,0.064924118,0.158777896
810,C4-1,C3-0,0.068129357,0.264586577,0.118909366,0.140825988
811,C4-1,T7-0,0.06411651,0.320436109,0.114404868,0.068923704
812,C4-1,P7-0,0.044406319,0.172198624,0.072250509,0.186563054
813,C4-1,C4-0,0.055017176,0.291467345,0.179031569,0.085190531
814,C4-1,T8-0,0.035489493,0.068633039,0.080029825,0.035817865
815,C4-1,P8-0,0.099082253,0.098522294,0.077702304,0.146341192
816,T8-1,C3-0,0.096055059,0.173001409,0.071749336,0.036643867
817,T8-1,T7-0,0.101151903,0.172778234,0.13159858,0.035484168
818,T8-1,P7-0,0.062691833,0.034801469,0.1131973,0.063671437
819,T8-1,C4-0,0.079409286,0.248110648,0.076982616,0.049029555
820,T8-1,T8-0,0.063383374,0.08704382,0.084521377,0.183700709
821,T8-1,P8-0,0.076818664,0.128454107,0.057932,0.110998269
822,P8-1,C3-0,0.081056146,0.242528438,0.067910542,0.048749341
823,P8-1,T7-0,0.107834882,0.212803458,0.158889316,0.128904215
824,P8-1,P7-0,0.03810622,0.101659433,0.168931843,0.066078388
825,P8-1,C4-0,0.113767761,0.287468623,0.223863033,0.0723119
826,P8-1,T8-0,0.095873537,0.17433775,0.055227156,0.061936379
827,P8-1,P8-0,0.093074487,0.226646783,0.095831676,0.106765784
828,C3-1,C3-0,0.172288961,0.056416563,0.049718515,0.088051818
829,C3-1,T7-0,0.081342197,0.171225679,0.13501977,0.142740769
830,C3-1,P7-0,0.119135487,0.277119885,0.109066781,0.034365787
831,C3-1,C4-0,0.137123461,0.150372809,0.194392761,0.094189279
832,C3-1,T8-0,0.075697456,0.190178625,0.093387203,0.359243925
833,C3-1,P8-0,0.210231492,0.160848306,0.103220602,0.135942577
834,T7-1,C3-0,0.127158106,0.117418422,0.087398378,0.120841479
835,T7-1,T7-0,0.222963835,0.093614189,0.157803703,0.089262005
836,T7-1,P7-0,0.218239332,0.031458603,0.137280036,0.19781063
837,T7-1,C4-0,0.172844827,0.076831644,0.226122267,0.102595433
838,T7-1,T8-0,0.341508758,0.178334948,0.170057562,0.087646448
839,T7-1,P8-0,0.109958398,0.061932593,0.059078315,0.102693299
840,P7-1,C3-0,0.11142828,0.057974561,0.090616572,0.15753883
841,P7-1,T7-0,0.137968955,0.059163822,0.049088283,0.236338693
842,P7-1,P7-0,0.158405439,0.066163231,0.076727955,0.048831638
843,P7-1,C4-0,0.104651631,0.047800888,0.119025458,0.107048224
844,P7-1,T8-0,0.101525917,0.104746298,0.114244323,0.16192647
845,P7-1,P8-0,0.115964795,0.066600063,0.038851432,0.131561527
846,C4-1,C3-0,0.091464125,0.07118635,0.1290115,0.072222485
847,C4-1,T7-0,0.072779958,0.115363116,0.083610405,0.147365324
848,C4-1,P7-0,0.223612007,0.083601625,0.107393636,0.106539386
849,C4-1,C4-0,0.041510356,0.041890646,0.239458253,0.079802439
850,C4-1,T8-0,0.174612155,0.09733439,0.032024671,0.178696214
851,C4-1,P8-0,0.26353747,0.281678252,0.076873618,0.16749278
852,T8-1,C3-0,0.101139096,0.051597465,0.143947932,0.045064349
853,T8-1,T7-0,0.064698375,0.054471694,0.072124421,0.117397991
854,T8-1,P7-0,0.154887127,0.125481352,0.181649427,0.115633688
855,T8-1,C4-0,0.163184482,0.082149279,0.116433839,0.168051466
856,T8-1,T8-0,0.177194973,0.201430712,0.120881184,0.191645107
857,T8-1,P8-0,0.168647021,0.062948245,0.216013944,0.112588094
858,P8-1,C3-0,0.174668247,0.050085621,0.165195635,0.101309944
859,P8-1,T7-0,0.081650499,0.08496509,0.125101676,0.052202747
860,P8-1,P7-0,0.074054752,0.069532385,0.186295644,0.078200967
861,P8-1,C4-0,0.076005934,0.123916031,0.107579327,0.076706616
862,P8-1,T8-0,0.063261101,0.173223126,0.055565654,0.112865604
863,P8-1,P8-0,0.052415366,0.05146296,0.184066306,0.069576906
864,C3-1,C3-0,0.04863489,0.121887433,0.115144983,0.075213373
865,C3-1,T7-0,0.043447304,0.041245508,0.188426293,0.061821907
866,C3-1,P7-0,0.080982704,0.050592333,0.147501069,0.073043209
867,C3-1,C4-0,0.077690444,0.178622245,0.043506298,0.042769083
868,C3-1,T8-0,0.155054337,0.032953768,0.051248227,0.151350092
869,C3-1,P8-0,0.295124505,0.02807192,0.052955896,0.072950401
870,T7-1,C3-0,0.03539596,0.134441859,0.056206238,0.06330289
871,T7-1,T7-0,0.05274389,0.055560063,0.096111946,0.140875253
872,T7-1,P7-0,0.097646226,0.055530113,0.093536071,0.016401583
873,T7-1,C4-0,0.059178916,0.022941162,0.03149341,0.08637197
874,T7-1,T8-0,0.170303786,0.101405317,0.021820748,0.042965885
875,T7-1,P8-0,0.256260704,0.080954933,0.036533897,0.048077566
876,P7-1,C3-0,0.20044002,0.179380956,0.146942825,0.09268647
877,P7-1,T7-0,0.141205624,0.065040658,0.077302332,0.145036498
878,P7-1,P7-0,0.12667144,0.063681449,0.075663898,0.036126134
879,P7-1,C4-0,0.071856155,0.028584342,0.015041095,0.071041102
880,P7-1,T8-0,0.175911976,0.133170771,0.055709601,0.127836794
881,P7-1,P8-0,0.238021577,0.168397741,0.033910624,0.055930925
882,C4-1,C3-0,0.10522037,0.080797279,0.129937335,0.106635045
883,C4-1,T7-0,0.127204846,0.088522662,0.069393019,0.122383722
884,C4-1,P7-0,0.134350321,0.040723651,0.150114863,0.044354616
885,C4-1,C4-0,0.133179837,0.085217329,0.192815603,0.139058611
886,C4-1,T8-0,0.20431059,0.053606632,0.244048072,0.090802299
887,C4-1,P8-0,0.179270471,0.14431733,0.191865791,0.060222935
888,T8-1,C3-0,0.105906411,0.061918464,0.077358311,0.095467011
889,T8-1,T7-0,0.100344646,0.01695248,0.06470283,0.14982391
890,T8-1,P7-0,0.154883205,0.106496108,0.097868374,0.05849843
891,T8-1,C4-0,0.090141003,0.119231585,0.096387048,0.195663458
892,T8-1,T8-0,0.112401022,0.073618612,0.116794597,0.074363527
893,T8-1,P8-0,0.090381695,0.089564045,0.088827551,0.081991804
894,P8-1,C3-0,0.247685256,0.090652492,0.096770667,0.044190658
895,P8-1,T7-0,0.157368853,0.043545085,0.032601179,0.064781196
896,P8-1,P7-0,0.167201484,0.080559675,0.042291292,0.088954967
897,P8-1,C4-0,0.125428937,0.074438678,0.048096511,0.032783928
898,P8-1,T8-0,0.21720679,0.081216809,0.170257791,0.086866414
899,P8-1,P8-0,0.233927919,0.060728118,0.059775794,0.087809356
900,C3-1,C3-0,0.050044099,0.16481055,0.04665872,0.056597228
901,C3-1,T7-0,0.062962762,0.209506632,0.099738229,0.078783165
902,C3-1,P7-0,0.042715172,0.185198243,0.196864745,0.058735218
903,C3-1,C4-0,0.086731257,0.054376056,0.046350747,0.052493456
904,C3-1,T8-0,0.074197138,0.189904607,0.028259954,0.039795091
905,C3-1,P8-0,0.064672683,0.081825759,0.050086008,0.088966521
906,T7-1,C3-0,0.150887498,0.070494538,0.064102053,0.071264795
907,T7-1,T7-0,0.105013348,0.09390311,0.040952115,0.081148933
908,T7-1,P7-0,0.149135838,0.115834581,0.09023327,0.192735269
909,T7-1,C4-0,0.102423402,0.079121405,0.095976826,0.049900101
910,T7-1,T8-0,0.069645096,0.094278459,0.029414628,0.08115776
911,T7-1,P8-0,0.063698643,0.090293581,0.069608093,0.096686046
912,P7-1,C3-0,0.133474982,0.019988934,0.055441074,0.122572629
913,P7-1,T7-0,0.04225265,0.062990268,0.07523491,0.06541845
914,P7-1,P7-0,0.031087672,0.107469356,0.166715956,0.040495505
915,P7-1,C4-0,0.037396076,0.03824211,0.084310946,0.043514814
916,P7-1,T8-0,0.132283855,0.139863002,0.081403036,0.029944875
917,P7-1,P8-0,0.096742494,0.045442602,0.072542434,0.0942059
918,C4-1,C3-0,0.108840595,0.207427577,0.155729431,0.058854854
919,C4-1,T7-0,0.096840111,0.128374482,0.087888979,0.044838041
920,C4-1,P7-0,0.072600245,0.043889381,0.040865206,0.037797057
921,C4-1,C4-0,0.057228974,0.074972431,0.099231982,0.093780357
922,C4-1,T8-0,0.061933862,0.06038086,0.049606112,0.071136971
923,C4-1,P8-0,0.081779987,0.043657065,0.071298525,0.074226151
924,T8-1,C3-0,0.088888049,0.119933818,0.019926688,0.080464407
925,T8-1,T7-0,0.054438697,0.128001509,0.126986592,0.085334063
926,T8-1,P7-0,0.082725572,0.124645915,0.079139738,0.170166661
927,T8-1,C4-0,0.090229081,0.144706599,0.028094698,0.09416544
928,T8-1,T8-0,0.203448487,0.072257774,0.081039242,0.056865315
929,T8-1,P8-0,0.139058747,0.10986306,0.074228691,0.093318506
930,P8-1,C3-0,0.185293822,0.235946228,0.103952498,0.050018139
931,P8-1,T7-0,0.097191473,0.180767616,0.096349587,0.091992474
932,P8-1,P7-0,0.072037707,0.106772787,0.035822937,0.154164759
933,P8-1,C4-0,0.055089585,0.074196342,0.050369984,0.03234335
934,P8-1,T8-0,0.11250889,0.07992263,0.059104398,0.119292422
935,P8-1,P8-0,0.11349042,0.07436676,0.040776564,0.056520721
936,C3-1,C3-0,0.13296393,0.027728446,0.065811795,0.132357852
937,C3-1,T7-0,0.093286684,0.145080689,0.2242713,0.100010659
938,C3-1,P7-0,0.113878927,0.072642675,0.170689472,0.054492462
939,C3-1,C4-0,0.079047707,0.063232028,0.146040941,0.068371425
940,C3-1,T8-0,0.086592235,0.130690128,0.0980289,0.103819755
941,C3-1,P8-0,0.064276975,0.058297957,0.12414836,0.064466682
942,T7-1,C3-0,0.073063971,0.016700075,0.124377376,0.09244522
943,T7-1,T7-0,0.030761859,0.068880824,0.049241981,0.074212902
944,T7-1,P7-0,0.023017707,0.100712966,0.10481627,0.07982558
945,T7-1,C4-0,0.039722995,0.031559561,0.050960904,0.117290754
946,T7-1,T8-0,0.057836695,0.053179581,0.103998266,0.159051825
947,T7-1,P8-0,0.058519179,0.054234368,0.037915922,0.111640632
948,P7-1,C3-0,0.067127164,0.104688819,0.042947618,0.057257961
949,P7-1,T7-0,0.065123917,0.030047579,0.057563862,0.095040679
950,P7-1,P7-0,0.040851193,0.03391022,0.107016713,0.12130827
951,P7-1,C4-0,0.072030105,0.094690111,0.089456567,0.117767649
952,P7-1,T8-0,0.088607929,0.088533684,0.093796662,0.155806504
953,P7-1,P8-0,0.080318639,0.043865201,0.040713423,0.118473095
954,C4-1,C3-0,0.10305866,0.068013614,0.081980582,0.031735557
955,C4-1,T7-0,0.127175839,0.102582876,0.069033676,0.034187971
956,C4-1,P7-0,0.122006923,0.079663502,0.08389912,0.021869382
957,C4-1,C4-0,0.069406856,0.201106091,0.135445731,0.060856789
958,C4-1,T8-0,0.116332817,0.02896752,0.061905148,0.078385495
959,C4-1,P8-0,0.127923887,0.041336677,0.165101883,0.165021573
960,T8-1,C3-0,0.085866539,0.047961909,0.084116712,0.068354515
961,T8-1,T7-0,0.065997233,0.066693616,0.0614626,0.048933964
962,T8-1,P7-0,0.104088753,0.067905241,0.175506593,0.120263817
963,T8-1,C4-0,0.115555896,0.120226922,0.144446114,0.145382975
964,T8-1,T8-0,0.141349441,0.09165765,0.037810069,0.103796141
965,T8-1,P8-0,0.071655375,0.073641774,0.046910167,0.128317933
966,P8-1,C3-0,0.050311722,0.071138101,0.059177672,0.072865451
967,P8-1,T7-0,0.075774086,0.066549314,0.048264864,0.061595524
968,P8-1,P7-0,0.087543155,0.112541957,0.116212583,0.136271298
969,P8-1,C4-0,0.066639772,0.04787915,0.093933873,0.167420223
970,P8-1,T8-0,0.072395147,0.031116278,0.03989195,0.031263971
971,P8-1,P8-0,0.066375938,0.058402254,0.065488541,0.126234875
972,C3-1,C3-0,0.102620799,0.070400741,0.042216805,0.072597557
973,C3-1,T7-0,0.154678802,0.195201657,0.22603662,0.123500279
974,C3-1,P7-0,0.209165302,0.182482389,0.153077393,0.196423542
975,C3-1,C4-0,0.073630507,0.196613866,0.175982964,0.074845279
976,C3-1,T8-0,0.185668714,0.159693737,0.119685659,0.07407553
977,C3-1,P8-0,0.140052608,0.156660164,0.073517799,0.157393585
978,T7-1,C3-0,0.113319358,0.090552337,0.077325495,0.054757877
979,T7-1,T7-0,0.156374858,0.1384162,0.216837097,0.102850198
980,T7-1,P7-0,0.260089726,0.100474451,0.043332406,0.134601179
981,T7-1,C4-0,0.110958528,0.108860206,0.154417442,0.024243051
982,T7-1,T8-0,0.106636826,0.068568363,0.125812526,0.115182707
983,T7-1,P8-0,0.134063805,0.069046799,0.087301058,0.124111488
984,P7-1,C3-0,0.101968975,0.100452173,0.104143263,0.061945893
985,P7-1,T7-0,0.211268018,0.094447862,0.087606479,0.197739161
986,P7-1,P7-0,0.28034273,0.074229337,0.129379187,0.080416884
987,P7-1,C4-0,0.260069759,0.05330022,0.092938048,0.058756848
988,P7-1,T8-0,0.237294014,0.042245884,0.078500832,0.141978959
989,P7-1,P8-0,0.247024173,0.059965937,0.050861639,0.084435903
990,C4-1,C3-0,0.095017802,0.056947599,0.076724542,0.053924458
991,C4-1,T7-0,0.108323033,0.128780148,0.126897601,0.086636965
992,C4-1,P7-0,0.075441641,0.122612393,0.044254237,0.166899007
993,C4-1,C4-0,0.12636091,0.145394399,0.093135897,0.187906937
994,C4-1,T8-0,0.155067191,0.22492793,0.085446268,0.125974108
995,C4-1,P8-0,0.149856617,0.172117272,0.093691057,0.073284637
996,T8-1,C3-0,0.167226383,0.077492286,0.054078582,0.100719565
997,T8-1,T7-0,0.074726859,0.057421687,0.048290544,0.06832444
998,T8-1,P7-0,0.23733153,0.078720934,0.116405977,0.069751789
999,T8-1,C4-0,0.140062103,0.087865101,0.069351795,0.087944984
1000,T8-1,T8-0,0.094612293,0.10110212,0.173673251,0.116660647
1001,T8-1,P8-0,0.10361683,0.113426623,0.113067845,0.051722966
1002,P8-1,C3-0,0.221382862,0.064926168,0.05884499,0.156869459
1003,P8-1,T7-0,0.14299646,0.05242385,0.102270194,0.093509209
1004,P8-1,P7-0,0.236958069,0.046925041,0.082708945,0.043851134
1005,P8-1,C4-0,0.117661313,0.074968002,0.100584291,0.100871479
1006,P8-1,T8-0,0.141788475,0.125548438,0.07718434,0.042513988
1007,P8-1,P8-0,0.150062631,0.0931785,0.147527823,0.051625855
1008,C3-1,C3-0,0.152359862,0.078114661,0.070278005,0.052974173
1009,C3-1,T7-0,0.08593851,0.071236352,0.085801343,0.13431446
1010,C3-1,P7-0,0.013501886,0.06922586,0.075920222,0.143499184
1011,C3-1,C4-0,0.025186744,0.03367445,0.043364593,0.055161444
1012,C3-1,T8-0,0.127134929,0.052252119,0.071859524,0.053983207
1013,C3-1,P8-0,0.014120784,0.088595389,0.044173902,0.048202864
1014,T7-1,C3-0,0.086833243,0.096507636,0.171954018,0.111071747
1015,T7-1,T7-0,0.135041749,0.062649844,0.176354836,0.097357712
1016,T7-1,P7-0,0.102009718,0.086378558,0.14857561,0.143830346
1017,T7-1,C4-0,0.019033504,0.031615078,0.049362893,0.064502948
1018,T7-1,T8-0,0.061937212,0.119904405,0.097377408,0.028057427
1019,T7-1,P8-0,0.052960054,0.060549431,0.042980104,0.070911557
1020,P7-1,C3-0,0.088251208,0.082576681,0.075370805,0.046832413
1021,P7-1,T7-0,0.07634884,0.066014676,0.099553563,0.032788842
1022,P7-1,P7-0,0.135376435,0.070626475,0.041920472,0.055005341
1023,P7-1,C4-0,0.052790961,0.114585373,0.077991089,0.046014697
1024,P7-1,T8-0,0.050653624,0.130100774,0.089489815,0.063383348
1025,P7-1,P8-0,0.072221448,0.07287476,0.110793107,0.081203527
1026,C4-1,C3-0,0.081982077,0.113443959,0.087742449,0.182547824
1027,C4-1,T7-0,0.069547419,0.06940686,0.028253228,0.20658321
1028,C4-1,P7-0,0.069253849,0.073327913,0.068684807,0.261800088
1029,C4-1,C4-0,0.134265035,0.160320357,0.047461028,0.202006133
1030,C4-1,T8-0,0.037830233,0.105133784,0.078816104,0.035326084
1031,C4-1,P8-0,0.044613797,0.076038855,0.045711841,0.053496552
1032,T8-1,C3-0,0.05654945,0.100746292,0.144307129,0.093547473
1033,T8-1,T7-0,0.073261458,0.146883574,0.103260637,0.119283721
1034,T8-1,P7-0,0.066745894,0.130338876,0.108121882,0.180025501
1035,T8-1,C4-0,0.146946078,0.112464941,0.099039448,0.185853929
1036,T8-1,T8-0,0.066221144,0.075637543,0.031384665,0.069939933
1037,T8-1,P8-0,0.009033692,0.127147659,0.045495032,0.040055104
1038,P8-1,C3-0,0.070380121,0.175706938,0.109254048,0.105835885
1039,P8-1,T7-0,0.0840597,0.125226289,0.069132267,0.089953033
1040,P8-1,P7-0,0.0694496,0.130307821,0.057722201,0.098290817
1041,P8-1,C4-0,0.121421239,0.219930104,0.154918984,0.126915804
1042,P8-1,T8-0,0.064396237,0.186898596,0.070521399,0.05593986
1043,P8-1,P8-0,0.029373296,0.166265426,0.063637612,0.118458083
1044,C3-1,C3-0,0.020932019,0.212497034,0.114137422,0.124118541
1045,C3-1,T7-0,0.056991539,0.187808738,0.027130212,0.040698219
1046,C3-1,P7-0,0.061018794,0.119788825,0.055067176,0.04286911
1047,C3-1,C4-0,0.024337104,0.203802351,0.069910285,0.080091249
1048,C3-1,T8-0,0.064622894,0.156385402,0.043270119,0.056698888
1049,C3-1,P8-0,0.084795125,0.060346582,0.075564997,0.06704177
1050,T7-1,C3-0,0.058686587,0.121662675,0.074018924,0.038142384
1051,T7-1,T7-0,0.055539467,0.070581004,0.067181,0.065439543
1052,T7-1,P7-0,0.063911867,0.055272044,0.063532914,0.053758053
1053,T7-1,C4-0,0.03842167,0.098312112,0.032730676,0.028554031
1054,T7-1,T8-0,0.027177872,0.118182919,0.068860076,0.104132225
1055,T7-1,P8-0,0.076504479,0.057896377,0.095044592,0.047309646
1056,P7-1,C3-0,0.045447858,0.080061295,0.050949186,0.120980807
1057,P7-1,T7-0,0.040144926,0.088936177,0.045661566,0.139892414
1058,P7-1,P7-0,0.042542312,0.09919871,0.116455994,0.102379045
1059,P7-1,C4-0,0.026949661,0.09513067,0.081528444,0.046489579
1060,P7-1,T8-0,0.036625475,0.168549795,0.092003757,0.093177494
1061,P7-1,P8-0,0.028978732,0.112778514,0.083542328,0.04286811
1062,C4-1,C3-0,0.052281846,0.125876762,0.018618721,0.073077934
1063,C4-1,T7-0,0.046591944,0.060555394,0.027456193,0.043686193
1064,C4-1,P7-0,0.033902287,0.025644104,0.070051351,0.079317242
1065,C4-1,C4-0,0.101646129,0.05385081,0.075088645,0.069131127
1066,C4-1,T8-0,0.030642365,0.10392202,0.090711317,0.045619727
1067,C4-1,P8-0,0.029912469,0.106497289,0.057314749,0.039528803
1068,T8-1,C3-0,0.115416271,0.027560652,0.110300937,0.043403933
1069,T8-1,T7-0,0.121834579,0.047147172,0.066533317,0.037073068
1070,T8-1,P7-0,0.09501869,0.05574516,0.063534584,0.025472246
1071,T8-1,C4-0,0.101236332,0.097523161,0.024515391,0.055301619
1072,T8-1,T8-0,0.089210783,0.051997164,0.06457287,0.167499555
1073,T8-1,P8-0,0.070878416,0.049519026,0.090543265,0.038652891
1074,P8-1,C3-0,0.032154415,0.081038958,0.044385908,0.021520639
1075,P8-1,T7-0,0.042465248,0.099355075,0.070219664,0.023083637
1076,P8-1,P7-0,0.048568573,0.114669684,0.042539943,0.042152748
1077,P8-1,C4-0,0.03204703,0.064271544,0.035864016,0.057848115
1078,P8-1,T8-0,0.075606002,0.070048353,0.101115763,0.142009999
1079,P8-1,P8-0,0.045591992,0.089743933,0.03337163,0.068836744
1080,C3-1,C3-0,0.1180307,0.080597587,0.044524662,0.078181264
1081,C3-1,T7-0,0.052233353,0.094781787,0.107634552,0.107161364
1082,C3-1,P7-0,0.048402325,0.062374022,0.041292511,0.069234232
1083,C3-1,C4-0,0.064837825,0.032467628,0.043633321,0.062078161
1084,C3-1,T8-0,0.053637391,0.063753077,0.078620635,0.120980666
1085,C3-1,P8-0,0.056624223,0.047895538,0.045840394,0.093375579
1086,T7-1,C3-0,0.129319103,0.054204067,0.067542818,0.05079954
1087,T7-1,T7-0,0.129812928,0.028307474,0.047623889,0.095782042
1088,T7-1,P7-0,0.026957702,0.055554847,0.017752893,0.047168979
1089,T7-1,C4-0,0.066025731,0.136251794,0.047212572,0.02806929
1090,T7-1,T8-0,0.055222125,0.084348458,0.05567508,0.113745126
1091,T7-1,P8-0,0.052884113,0.049773401,0.099294264,0.046323988
1092,P7-1,C3-0,0.144316211,0.153296855,0.033726867,0.031510468
1093,P7-1,T7-0,0.045516059,0.023039252,0.043394278,0.056547549
1094,P7-1,P7-0,0.073099418,0.025567627,0.068060557,0.071754814
1095,P7-1,C4-0,0.140966078,0.160361834,0.074822967,0.116975727
1096,P7-1,T8-0,0.059661312,0.127784301,0.20818023,0.165110781
1097,P7-1,P8-0,0.064374164,0.060235814,0.062093674,0.050136308
1098,C4-1,C3-0,0.128653454,0.040963966,0.051684301,0.088246815
1099,C4-1,T7-0,0.107629952,0.082118658,0.057956021,0.101312127
1100,C4-1,P7-0,0.101714192,0.050767491,0.047609279,0.05919419
1101,C4-1,C4-0,0.163034157,0.053065953,0.053184263,0.145986927
1102,C4-1,T8-0,0.033344247,0.097259677,0.11649671,0.095995988
1103,C4-1,P8-0,0.071693395,0.183102701,0.147345411,0.083393766
1104,T8-1,C3-0,0.092238475,0.042535397,0.098324909,0.07778599
1105,T8-1,T7-0,0.121988644,0.040574707,0.055389823,0.130562532
1106,T8-1,P7-0,0.151045006,0.057148631,0.107283741,0.083139986
1107,T8-1,C4-0,0.131713568,0.05053206,0.100779438,0.040291966
1108,T8-1,T8-0,0.091714498,0.04680984,0.076091401,0.037808087
1109,T8-1,P8-0,0.095553901,0.121729024,0.072614024,0.050853513
1110,P8-1,C3-0,0.128625164,0.039005235,0.104849344,0.17825012
1111,P8-1,T7-0,0.048179116,0.081039215,0.046367668,0.189209732
1112,P8-1,P7-0,0.159592991,0.066343856,0.036474955,0.089757578
1113,P8-1,C4-0,0.211375477,0.036669884,0.053520685,0.092367687
1114,P8-1,T8-0,0.167897568,0.069684076,0.035324442,0.044563191
1115,P8-1,P8-0,0.157617927,0.109573608,0.01061159,0.048420099
1116,C3-1,C3-0,0.067716019,0.058073224,0.122637239,0.116866978
1117,C3-1,T7-0,0.054119511,0.101880432,0.090583995,0.038862533
1118,C3-1,P7-0,0.033850707,0.225723467,0.18453106,0.165766264
1119,C3-1,C4-0,0.135985853,0.207740769,0.108376507,0.135908151
1120,C3-1,T8-0,0.067404571,0.156730675,0.081772711,0.120486094
1121,C3-1,P8-0,0.042450233,0.101516997,0.138488349,0.109690587
1122,T7-1,C3-0,0.120277353,0.144653423,0.089824658,0.073407568
1123,T7-1,T7-0,0.056371463,0.13732352,0.040431334,0.045705892
1124,T7-1,P7-0,0.092785262,0.116428104,0.081998947,0.072421261
1125,T7-1,C4-0,0.01326585,0.137278966,0.121912489,0.06420155
1126,T7-1,T8-0,0.018922303,0.031631077,0.068161531,0.060791613
1127,T7-1,P8-0,0.102894806,0.044850717,0.040816657,0.039950356
1128,P7-1,C3-0,0.098153815,0.044414467,0.08389683,0.117377144
1129,P7-1,T7-0,0.097173298,0.136496295,0.040768101,0.144784525
1130,P7-1,P7-0,0.050279486,0.059083217,0.055352531,0.104753162
1131,P7-1,C4-0,0.012350016,0.038766101,0.023580754,0.159854452
1132,P7-1,T8-0,0.045206656,0.057403791,0.045877417,0.044420701
1133,P7-1,P8-0,0.159941214,0.042372774,0.082694186,0.077609166
1134,C4-1,C3-0,0.066566609,0.144416614,0.093468154,0.08285606
1135,C4-1,T7-0,0.055532734,0.11501028,0.090193754,0.033412642
1136,C4-1,P7-0,0.12469997,0.128139666,0.106506693,0.076141397
1137,C4-1,C4-0,0.145025809,0.092680573,0.060586938,0.204184572
1138,C4-1,T8-0,0.06031035,0.203406838,0.163877439,0.062590332
1139,C4-1,P8-0,0.038428575,0.044073823,0.231507535,0.130256728
1140,T8-1,C3-0,0.073819129,0.073777966,0.065980459,0.042880876
1141,T8-1,T7-0,0.07863086,0.06110408,0.036357588,0.041742788
1142,T8-1,P7-0,0.078045718,0.063194326,0.128859827,0.09988665
1143,T8-1,C4-0,0.095271317,0.027546499,0.044563725,0.082573688
1144,T8-1,T8-0,0.10629229,0.026778639,0.069732752,0.074689808
1145,T8-1,P8-0,0.104009317,0.045203895,0.060154827,0.181271935
1146,P8-1,C3-0,0.025848679,0.053581671,0.129355624,0.05721849
1147,P8-1,T7-0,0.046737522,0.064187693,0.071728313,0.100196147
1148,P8-1,P7-0,0.054994411,0.07295678,0.126879969,0.10630588
1149,P8-1,C4-0,0.106892158,0.075936574,0.143804624,0.082249034
1150,P8-1,T8-0,0.044576028,0.029959519,0.053252395,0.075085145
1151,P8-1,P8-0,0.072375182,0.075938645,0.037039583,0.13325562
1152,C3-1,C3-0,0.094435687,0.152350118,0.159418309,0.069596976
1153,C3-1,T7-0,0.109718799,0.082157136,0.071357481,0.108834
1154,C3-1,P7-0,0.126424795,0.037333841,0.056182987,0.029391666
1155,C3-1,C4-0,0.059079821,0.264713825,0.052928026,0.115051054
1156,C3-1,T8-0,0.085078334,0.279989334,0.091262626,0.112068719
