,channel_1,channel_2,theta,alpha,beta,gamma
290,C3-1,P7-0,0.22045431789682032,0.10751841073336203,0.21592448080514492,0.16407349276992875
291,C3-1,C4-0,0.19716189385437047,0.3372558643396671,0.0986791173552396,0.1521907932989407
292,C3-1,T8-0,0.3508565072431769,0.1568529334888754,0.08489908001667881,0.13254689319822055
293,C3-1,P8-0,0.2900492692312961,0.1176728760997731,0.09442508467922874,0.056539121634094074
294,T7-1,C3-0,0.3094725011932282,0.1069556266737273,0.11723969341637228,0.13590076490841935
295,T7-1,T7-0,0.4387811872498645,0.08263417087168297,0.06895983206783156,0.11287562713760972
296,T7-1,P7-0,0.192552218006236,0.14697483848593912,0.2047534533323603,0.03933599015325452
297,T7-1,C4-0,0.1929117973061254,0.2763550556296889,0.1396832340408459,0.16377295838935052
298,T7-1,T8-0,0.3429573637494894,0.1456054354488176,0.06631493937465811,0.2505787254320434
299,T7-1,P8-0,0.3029823139785461,0.2180617179157908,0.09889280475080167,0.06490483817977426
300,P7-1,C3-0,0.3346487833398288,0.1780026115324564,0.0892091063820046,0.0978205751509656
301,P7-1,T7-0,0.4101954461414885,0.12331466475375638,0.05879091982339441,0.15824183602962694
302,P7-1,P7-0,0.19482674178063356,0.20017488635326916,0.2266081624891021,0.25978750032503894
303,P7-1,C4-0,0.2818272961539927,0.1118241507650224,0.09474799549393707,0.2422936436337923
304,P7-1,T8-0,0.2878871106826156,0.1329278479275292,0.07687906024422422,0.09125328094837144
305,P7-1,P8-0,0.2823875864504337,0.276794452587572,0.09110472671575393,0.15002101312752886
306,C4-1,C3-0,0.21318496404172613,0.1870812534968156,0.21099764820177808,0.0609142162778062
307,C4-1,T7-0,0.2508620177340826,0.17517356761566713,0.14030999727862645,0.3029034263630874
308,C4-1,P7-0,0.24445714702182936,0.15859608562276695,0.4117423128853754,0.1652790978534819
309,C4-1,C4-0,0.3338342436476755,0.10040381981055684,0.1626597178046989,0.07387543681830955
310,C4-1,T8-0,0.1669726287495216,0.12417575299921728,0.1004533389820497,0.22283569089797733
311,C4-1,P8-0,0.14957102484112067,0.2041392659775456,0.3922729889200774,0.08548639592161295
312,T8-1,C3-0,0.3348582325578076,0.07778145257727359,0.13870976114850628,0.12447227396121666
313,T8-1,T7-0,0.4722212272059374,0.1251237559839918,0.04956611782635277,0.051951647365658805
314,T8-1,P7-0,0.17586617394052126,0.07231685071351396,0.11334106185281607,0.2111394581730245
315,T8-1,C4-0,0.2553164358220896,0.16112335347294293,0.13004077510793116,0.1377815532368354
316,T8-1,T8-0,0.3503162501612839,0.1450716684884993,0.1377506873920366,0.07925303686558391
317,T8-1,P8-0,0.2847637067158265,0.18457404238270714,0.0821655239452354,0.10507013600872628
318,P8-1,C3-0,0.3265363534140479,0.08994181278195591,0.15756126526220746,0.07342939859273936
319,P8-1,T7-0,0.4379500690598599,0.11214006307786492,0.10818253303557954,0.052507724217675
320,P8-1,P7-0,0.1825679756626762,0.04125110771747279,0.23576625412802255,0.2584322467320512
321,P8-1,C4-0,0.2050127808540393,0.20339005814243954,0.2169793033417887,0.10852363736873716
322,P8-1,T8-0,0.2982263159578488,0.10481378781267443,0.1102064112906809,0.13450746293852106
323,P8-1,P8-0,0.24641791592074744,0.14760406417120792,0.17643807454758892,0.20275728874133594
324,C3-1,C3-0,0.16532707203157207,0.057009853779042025,0.04233599960018978,0.09777596042812847
325,C3-1,T7-0,0.10573192635737047,0.045355652215712285,0.03711429898988117,0.18335079450277916
326,C3-1,P7-0,0.37105920781461305,0.07762546833631759,0.1599194951982271,0.08411982223901679
327,C3-1,C4-0,0.2836332571296929,0.09173799665135404,0.21550887994912046,0.0843999497734132
328,C3-1,T8-0,0.1749295371891174,0.0233698551585503,0.08663224966792643,0.19444582288630088
329,C3-1,P8-0,0.22582808954631506,0.034427765700182106,0.07438711274800085,0.10496001144841824
330,T7-1,C3-0,0.2076497837070025,0.10980628370792936,0.03348901406817282,0.14615230526438666
331,T7-1,T7-0,0.10296620589881426,0.09993098392597066,0.1236353593780278,0.12753944737983455
332,T7-1,P7-0,0.42453508441779625,0.2071435682963087,0.095157691425961,0.03571050170192424
333,T7-1,C4-0,0.2076492122411835,0.16160473092968755,0.05609671470235472,0.1330538860079361
334,T7-1,T8-0,0.221355778272122,0.14278995073124712,0.0940130927070896,0.1350303973204691
335,T7-1,P8-0,0.2416666037707678,0.18314917762517716,0.0809351278398276,0.12051457222777305
336,P7-1,C3-0,0.1827675512717326,0.08374659532473025,0.07520523443087593,0.2652589005458001
337,P7-1,T7-0,0.12737334002623552,0.07980071957650539,0.17549058794106745,0.20524827704048734
338,P7-1,P7-0,0.30039926855197024,0.05272622096696975,0.06592966161902279,0.0389195441566467
339,P7-1,C4-0,0.2834613622762849,0.12609542739673674,0.04272973525139862,0.15313846325184893
340,P7-1,T8-0,0.31030509161947256,0.15966786652539364,0.059549067259014474,0.08377945783091695
341,P7-1,P8-0,0.3199882316308465,0.1583007123639144,0.09335388169818523,0.1458568182239784
342,C4-1,C3-0,0.22988197224180515,0.0563876700093503,0.3195383549012446,0.061397811416389524
343,C4-1,T7-0,0.12686950354376691,0.2068646091543531,0.16139793451624335,0.05812069049828196
344,C4-1,P7-0,0.052105643761737735,0.2562601909003869,0.1612027321364784,0.100423923745558
345,C4-1,C4-0,0.20568909730621104,0.10451235628426396,0.1348817961799907,0.1923886301455536
346,C4-1,T8-0,0.08469539891787435,0.04588173129260812,0.10521798869187073,0.11411099035725307
347,C4-1,P8-0,0.16263492431178644,0.2163604774634409,0.2477553822984773,0.12973625395230218
348,T8-1,C3-0,0.17113702484805599,0.08709400305578971,0.20306116091125784,0.10265200919741496
349,T8-1,T7-0,0.15197595484484164,0.16901518651740266,0.10907743501028218,0.09561015733071784
350,T8-1,P7-0,0.1267427979038843,0.157750700979557,0.0926161636381274,0.1028343069401198
351,T8-1,C4-0,0.16263576036760416,0.15612887650529436,0.06295567491798088,0.09551498376254776
352,T8-1,T8-0,0.14457871825523394,0.11776693905603115,0.3134102756634943,0.12082958119108615
353,T8-1,P8-0,0.2097447314486488,0.2157011658764532,0.128144635419449,0.07353894617519374
354,P8-1,C3-0,0.2523853867843673,0.051366463932967024,0.11928399585012445,0.17501184153778224
355,P8-1,T7-0,0.1567342945713794,0.20067366980624346,0.041825847418040914,0.08623577796818854
356,P8-1,P7-0,0.21313710394444485,0.08771052526135692,0.272310410317798,0.06294320009503766
357,P8-1,C4-0,0.2291016334591196,0.15032793157751773,0.12109136719162507,0.19906514581178192
358,P8-1,T8-0,0.2396239318834437,0.12279044220638233,0.1191925784917141,0.08672306120683249
359,P8-1,P8-0,0.3088483410468866,0.18087896039370885,0.14133846124162305,0.1287104582129024
360,C3-1,C3-0,0.14426176908265662,0.27166435333671024,0.1329368779044662,0.09892400981500864
361,C3-1,T7-0,0.26848731106098805,0.1527310351959386,0.17371287408090366,0.09765749856799703
362,C3-1,P7-0,0.0925063559261582,0.13122788753542414,0.07311202994269969,0.14336532138486807
363,C3-1,C4-0,0.1066587360125238,0.04854765254396563,0.12164849540098667,0.16493633526781595
364,C3-1,T8-0,0.11123509721634356,0.0846582467937117,0.199370928410948,0.0974495950223229
365,C3-1,P8-0,0.08961349967951421,0.07736520371385171,0.03854750455199126,0.056523182764101024
366,T7-1,C3-0,0.17391659229816805,0.05090641826852672,0.09396940951832866,0.03653975070891334
367,T7-1,T7-0,0.07356709983064655,0.1513218383949422,0.16039478860616754,0.16639976134682313
368,T7-1,P7-0,0.16124036395176092,0.19560684867244488,0.2004992743012652,0.10649565715259547
369,T7-1,C4-0,0.13706880163103488,0.10840767763323164,0.17483323295850678,0.23963961472382805
370,T7-1,T8-0,0.13420889417821694,0.204868895052936,0.19597953593073875,0.2629130305889332
371,T7-1,P8-0,0.04114704495873951,0.13437924750013752,0.12733730181708394,0.10999548965137064
372,P7-1,C3-0,0.11639970155031215,0.038588303200223,0.08830581286768402,0.1052207205309193
373,P7-1,T7-0,0.0409551311219386,0.14402559110403534,0.1176247622790146,0.10192872167660748
374,P7-1,P7-0,0.16189309936272392,0.27984934301349434,0.1457399229054521,0.18467952350695116
375,P7-1,C4-0,0.17572952559660182,0.14201021035419378,0.0780563340257953,0.06768385598450531
376,P7-1,T8-0,0.030999342668893138,0.2534856376971936,0.17497184110293856,0.20953423570657784
377,P7-1,P8-0,0.07406827741045775,0.09478830381653243,0.08746649583703088,0.09075699556174197
378,C4-1,C3-0,0.13423882328985612,0.4141022352304262,0.0930847381848433,0.1936039953955903
379,C4-1,T7-0,0.11290932347556401,0.3516314542879474,0.24867999496305201,0.07531960177301195
380,C4-1,P7-0,0.12417311158119955,0.2226916153532937,0.15239900472572504,0.22042483795309145
381,C4-1,C4-0,0.18331863709024374,0.2560765668900309,0.20283643388809988,0.04877279875386704
382,C4-1,T8-0,0.0911930870701761,0.2795676139258516,0.28775784458861864,0.23051402416660616
383,C4-1,P8-0,0.07739169875255332,0.13556545737271872,0.2381160598601213,0.11276269786414846
384,T8-1,C3-0,0.1123444756976822,0.2678725719956613,0.12532226324163326,0.20166145475361533
385,T8-1,T7-0,0.1258311961878975,0.06728280239745828,0.16980453843487872,0.07427218669114101
386,T8-1,P7-0,0.1318015985566053,0.03384880933383326,0.16839224761581445,0.2795782277287853
387,T8-1,C4-0,0.2771010666938894,0.07453765013608082,0.08348897110312566,0.07216253593611804
388,T8-1,T8-0,0.0883746049011747,0.054492618612616436,0.050354333219296464,0.11984574500604965
389,T8-1,P8-0,0.06190568502993346,0.15272954338603045,0.1627888008224929,0.10995109563532687
390,P8-1,C3-0,0.14193884802953247,0.1925552542034968,0.1466690338843104,0.25983328428474217
391,P8-1,T7-0,0.21662638059441972,0.14645381124888582,0.08826404577529094,0.1337332821699991
392,P8-1,P7-0,0.17818310991985573,0.2236772402906758,0.15142217919735695,0.26894303581928203
393,P8-1,C4-0,0.20988726519528075,0.15490316227193807,0.1817948164826039,0.1357912868515136
394,P8-1,T8-0,0.0501963449871233,0.15470817619692134,0.09157232549799016,0.13788997841359205
395,P8-1,P8-0,0.08176850954084128,0.08274310150167223,0.12304477469784855,0.09439980109181416
396,C3-1,C3-0,0.10528765936895376,0.1945623872834437,0.11011288860924402,0.12902837810425044
397,C3-1,T7-0,0.3074623610339541,0.26061700522345754,0.13206739681494928,0.04408059711416515
398,C3-1,P7-0,0.1428543740897805,0.2917131913679195,0.14049867612705305,0.14682254830856345
399,C3-1,C4-0,0.05127113710103345,0.1356262908832825,0.09693299118903778,0.0839633114699155
400,C3-1,T8-0,0.2265215231878588,0.4568597571421786,0.16485315478975762,0.13433626126658527
401,C3-1,P8-0,0.0729286564841721,0.29991777982031376,0.11811978733484273,0.0449122954438291
402,T7-1,C3-0,0.04653114007173429,0.09182027201135463,0.08264770876970037,0.0910037331624316
403,T7-1,T7-0,0.13625075119657032,0.2250121367077383,0.20976205970749634,0.1189428558296803
404,T7-1,P7-0,0.08959267253386029,0.18695225907696816,0.14454068730256495,0.09231566856736104
405,T7-1,C4-0,0.18683554084121576,0.17439985074068634,0.10831456262847497,0.025004929089341217
406,T7-1,T8-0,0.21812457393194404,0.4153115835171303,0.14442158892443854,0.13854385279876535
407,T7-1,P8-0,0.11212893367136996,0.2010945216774921,0.06860751280604273,0.08005707977197572
408,P7-1,C3-0,0.08236297578976529,0.12979913250567318,0.12463812549502153,0.068179378809493
409,P7-1,T7-0,0.0695196926613987,0.027497698613213818,0.03856351883468366,0.09460629501189816
410,P7-1,P7-0,0.07087547875072582,0.17208852853021886,0.056181455208990316,0.08057143939502336
411,P7-1,C4-0,0.09613369589648524,0.1272906703059368,0.14673094580562832,0.05294679856462428
412,P7-1,T8-0,0.09865070355340133,0.3142561801600694,0.15306261401301433,0.08673731287029628
413,P7-1,P8-0,0.18194674257332,0.14515345978986552,0.20551661685561912,0.03482258471215645
414,C4-1,C3-0,0.09101605920635253,0.12872812835716424,0.04804891637895064,0.2589208365463088
415,C4-1,T7-0,0.17431235628533662,0.1401643131987942,0.16173401694326806,0.16140073659316556
416,C4-1,P7-0,0.050257132128931764,0.061039298558458625,0.07796330137281171,0.100595645596901
417,C4-1,C4-0,0.05784492133696456,0.18693304859720397,0.23021164133844135,0.10168558786749696
418,C4-1,T8-0,0.047414875384280526,0.3972524223396825,0.14772643721301895,0.10677756137857032
419,C4-1,P8-0,0.2161462286171946,0.14017686201209442,0.1400352767404304,0.05327644616313566
420,T8-1,C3-0,0.09840325959813834,0.06430626997992814,0.040622634067154585,0.11521022389251975
421,T8-1,T7-0,0.12453130747263486,0.0732458249871074,0.19648762817370435,0.10442485395835856
422,T8-1,P7-0,0.1355437070240554,0.06669703890751504,0.1241581384478058,0.08624492441670831
423,T8-1,C4-0,0.08300163304804553,0.10686039068534098,0.23349047794876146,0.1725162580425425
424,T8-1,T8-0,0.082254977022918,0.2973201340410944,0.0864472340221071,0.1212534333414601
425,T8-1,P8-0,0.2660069632090605,0.06810153401326198,0.06292921067778169,0.062057796296830926
426,P8-1,C3-0,0.08441984654608585,0.2366366173542494,0.1122527622733531,0.04821279185494349
427,P8-1,T7-0,0.08872690970246913,0.17227831020237616,0.1860112742917551,0.08581588821753952
428,P8-1,P7-0,0.0624553062164616,0.155410289840922,0.10579379798431153,0.1423113778100466
429,P8-1,C4-0,0.12478258987004542,0.21136177422741664,0.17295530484252958,0.15877738485038026
430,P8-1,T8-0,0.07908494383116194,0.3133398756458168,0.10704339077488743,0.13165248514672442
431,P8-1,P8-0,0.0917739789113104,0.1886961692784204,0.06788530984271414,0.18591393390837352
432,C3-1,C3-0,0.23035585260846345,0.08655027357737646,0.10951679552075784,0.1968010320223797
433,C3-1,T7-0,0.2798825336261198,0.0537433013024609,0.15191263800153634,0.24939978945792365
434,C3-1,P7-0,0.07975938038700542,0.04080691410656325,0.13385127540657407,0.12543330623966947
435,C3-1,C4-0,0.4225624892606391,0.18607287469675685,0.09920869872921832,0.20902460478009507
436,C3-1,T8-0,0.1374219193049567,0.12651588460577234,0.19440784030436006,0.2517697619466806
437,C3-1,P8-0,0.22165434797515152,0.19536274008083573,0.12626388897740695,0.15422350628334794
438,T7-1,C3-0,0.3373147833908454,0.22563637410199155,0.09435890638134488,0.07676632229259463
439,T7-1,T7-0,0.32563024464862106,0.04523664986891604,0.156700103409695,0.17124742058095627
440,T7-1,P7-0,0.03319097339101417,0.05746569107333389,0.0920058096137302,0.11634751478071195
441,T7-1,C4-0,0.4071966424484795,0.1916534019033524,0.15859890039299426,0.100861192903154
442,T7-1,T8-0,0.27598690797437125,0.2954572576414057,0.2029262185229748,0.09519050014477064
443,T7-1,P8-0,0.21100473478531334,0.0740634322869186,0.10999075552396873,0.06999022173221248
444,P7-1,C3-0,0.19160212761347428,0.3066461153335427,0.2158161075172188,0.1409942632144704
445,P7-1,T7-0,0.06332994972913547,0.13911045733247074,0.1973982156878437,0.3197326576040309
446,P7-1,P7-0,0.10230806652200446,0.07524986723504351,0.1563790981627721,0.16966065425798582
447,P7-1,C4-0,0.13652564343264187,0.0984939971853972,0.10797050657331712,0.2085977007234248
448,P7-1,T8-0,0.2008721072401742,0.1862713722540716,0.3141856972396996,0.2650416698116378
449,P7-1,P8-0,0.16384850597298986,0.16676119356220118,0.1127861563828112,0.2874588695945757
450,C4-1,C3-0,0.19235176902641726,0.25767032724694594,0.08549423099428723,0.15388495776065186
451,C4-1,T7-0,0.090791552344834,0.21568285424416656,0.14511978857956512,0.2842863323777123
452,C4-1,P7-0,0.06758116159060648,0.09049420143450962,0.11717110093727692,0.0877976630554344
453,C4-1,C4-0,0.4026521549907836,0.23308042809000865,0.0816140902614493,0.25883266406524835
454,C4-1,T8-0,0.1597789617281128,0.21302396397552692,0.04903863035247732,0.12920497154599028
455,C4-1,P8-0,0.27041194100618704,0.13630173150719885,0.28418048450448824,0.26684198835150225
456,T8-1,C3-0,0.208161103562866,0.28121916519081525,0.0454896589315427,0.1608858108485202
457,T8-1,T7-0,0.11021106030856903,0.07663937704282152,0.07839038605598703,0.2809605753263855
458,T8-1,P7-0,0.10206527396216754,0.14239479209497813,0.14309016079387088,0.1887549830467515
459,T8-1,C4-0,0.2985719855013849,0.1256191959804985,0.04879978444822354,0.315106884959568
460,T8-1,T8-0,0.2348498786890166,0.2430344741912368,0.12344587476976485,0.1300293633955215
461,T8-1,P8-0,0.3058099271269681,0.13521335560241451,0.13207861860523304,0.33542660669390195
462,P8-1,C3-0,0.2376682261078107,0.2525365402950109,0.10701606096794504,0.14497874618406073
463,P8-1,T7-0,0.1298294932275311,0.15519038181241324,0.19564365957852373,0.32446212943298913
464,P8-1,P7-0,0.1199235210416498,0.15415069215876084,0.10349838359288692,0.10397234926884508
465,P8-1,C4-0,0.24850287094412826,0.14140871492797868,0.057399292851507924,0.24371704242443995
466,P8-1,T8-0,0.1806293672446053,0.15085496407200755,0.15879996726334888,0.09082409467636818
467,P8-1,P8-0,0.05815560684677978,0.06831163351703545,0.39901178445237306,0.15702213538181264
468,C3-1,C3-0,0.1299819491547446,0.036031058764364327,0.10551740656918247,0.16247896625872038
469,C3-1,T7-0,0.12158167589339265,0.13040963237220332,0.11783235535229132,0.15268359003963486
470,C3-1,P7-0,0.09568372683760944,0.1239103397823101,0.06347015921730549,0.06311054016980445
471,C3-1,C4-0,0.09688113175265599,0.09623554530721544,0.11996632528885663,0.26363980161056866
472,C3-1,T8-0,0.09004962059598516,0.18824882608845167,0.06772750603017941,0.1618644282603008
473,C3-1,P8-0,0.09435317818835842,0.10306373627922814,0.20105189095069956,0.12636466350021774
474,T7-1,C3-0,0.3532612861695406,0.22424267111352034,0.11615672888120725,0.05393620606327403
475,T7-1,T7-0,0.2439976480573074,0.07356896002748063,0.14788071172771172,0.08424477919405338
476,T7-1,P7-0,0.08765740992797799,0.050931062932085436,0.14412206840149885,0.20427706203141294
477,T7-1,C4-0,0.0676538287202705,0.2170357341137988,0.05404290980735118,0.2353941223309291
478,T7-1,T8-0,0.19517976341232252,0.08160188555770402,0.11986971444655113,0.2753150264829687
479,T7-1,P8-0,0.08587891609098472,0.07621459197983915,0.18408317868356588,0.3038223847866789
480,P7-1,C3-0,0.3637250757517545,0.3716509133559786,0.13704263797336555,0.08081548929540536
481,P7-1,T7-0,0.2771660649449608,0.14547651187886507,0.10603037318574622,0.2156431824107312
482,P7-1,P7-0,0.04071600221918354,0.1272144371651031,0.07627288291485737,0.0971580118680714
483,P7-1,C4-0,0.18196823873597154,0.07997550662115323,0.05851164308705752,0.2156727447012772
484,P7-1,T8-0,0.3187941228965037,0.14758367163369496,0.06296619442214382,0.08692138984019658
485,P7-1,P8-0,0.11345727833163298,0.08289204571126298,0.07468159307610607,0.042981564925721485
486,C4-1,C3-0,0.19974165370374852,0.10738625451772796,0.11718307417425945,0.163457162344081
487,C4-1,T7-0,0.12210608507100887,0.22101365384039634,0.28521678020018665,0.05194939844833619
488,C4-1,P7-0,0.01462843479316116,0.07441755360703045,0.15592929424378024,0.030105069199729963
489,C4-1,C4-0,0.08462679995477007,0.11526534426340194,0.07097629341876892,0.12603847839075352
490,C4-1,T8-0,0.2611209394363909,0.03452440518035583,0.1209661270883977,0.07307712363241314
491,C4-1,P8-0,0.1494979213509819,0.03626436459458747,0.1990275877551844,0.18006778639629556
492,T8-1,C3-0,0.19671224048085,0.1363740015080354,0.08313867709158836,0.07934560831820762
493,T8-1,T7-0,0.05285162446266998,0.2322328177465771,0.17819342368355987,0.12212886219394463
494,T8-1,P7-0,0.0379621446855386,0.14063978182962314,0.07411491283168803,0.19997783767244906
495,T8-1,C4-0,0.08758345702755366,0.0530268487391445,0.09126948207552417,0.16776875152384013
496,T8-1,T8-0,0.2603336745708145,0.13341472627706036,0.2064622909818719,0.10860833242467956
497,T8-1,P8-0,0.09280199877157262,0.10613286420801303,0.06404869216479793,0.1150810490291402
498,P8-1,C3-0,0.13915359414465364,0.12867303370458044,0.14567357007152915,0.18439021978139847
499,P8-1,T7-0,0.13215141545708847,0.07522990222138336,0.2459238064580577,0.0743845683362972
500,P8-1,P7-0,0.030876170110829694,0.030962205120965626,0.10004773340594213,0.18021268957187012
501,P8-1,C4-0,0.14781906231828115,0.14343585617784665,0.2755618529090021,0.09786737379981572
502,P8-1,T8-0,0.2876369224171856,0.11144909572370268,0.28088393334667777,0.09149921960272216
503,P8-1,P8-0,0.14181793740048346,0.09699916111200403,0.2640082796848343,0.13436979073047606
504,C3-1,C3-0,0.10262355242441984,0.18298630711399305,0.14156667964381184,0.2734446730677401
505,C3-1,T7-0,0.05721140723642325,0.0551604826323803,0.2819915764970079,0.0958115438373018
506,C3-1,P7-0,0.08438952566199802,0.1007617160431164,0.32567972923420874,0.18548599348100495
507,C3-1,C4-0,0.14994712697931933,0.24531175366321814,0.19600882503921632,0.1494595262818898
508,C3-1,T8-0,0.06895051557127893,0.19414338893456065,0.2288216543577804,0.0680055601815209
509,C3-1,P8-0,0.02979062076260061,0.20656609080741206,0.0573558294037796,0.07835957160624135
510,T7-1,C3-0,0.20138147918013194,0.05583074878492356,0.17382734435248426,0.09258473616426828
511,T7-1,T7-0,0.2521766486476515,0.07112217284031654,0.15508487555949407,0.23967189183738544
512,T7-1,P7-0,0.13740123757606734,0.2255134724452113,0.15508831138104204,0.2533168515296126
513,T7-1,C4-0,0.11918392170150115,0.045862231963180414,0.09531104926471566,0.17200733664630502
514,T7-1,T8-0,0.22194394078684415,0.17555434356108354,0.18966810080864568,0.05379412924196497
515,T7-1,P8-0,0.11735279292444177,0.1430542716375383,0.09149455840938753,0.15557573674955094
516,P7-1,C3-0,0.07703029169824438,0.10123338796709316,0.14903815289048009,0.1619213668719485
517,P7-1,T7-0,0.2416937913090759,0.08059460773917558,0.2576084093035896,0.1365396489749761
518,P7-1,P7-0,0.22773743805010735,0.20631134923976716,0.2183084195909981,0.2128056449343969
519,P7-1,C4-0,0.18994681977650815,0.32638583579512137,0.2784924038959472,0.09289281399599901
520,P7-1,T8-0,0.3774348052318926,0.222647738573002,0.14211759109009034,0.07832380182063711
521,P7-1,P8-0,0.2298801753008005,0.1648917991978923,0.05131892432785225,0.11365841393584318
522,C4-1,C3-0,0.14736044476339816,0.05996996632968556,0.06131468145145051,0.2958001100269749
523,C4-1,T7-0,0.2217259856425008,0.10066187775949426,0.0640774187550698,0.21701057417677666
524,C4-1,P7-0,0.18192063954837376,0.10248842672255874,0.12774206736016858,0.1889307162392012
525,C4-1,C4-0,0.0969089513863877,0.06967751670092197,0.09152452342074492,0.3181215382623824
526,C4-1,T8-0,0.15068399482911465,0.08046517197812042,0.11266083450753688,0.12871772087712244
527,C4-1,P8-0,0.06796156562279405,0.0735132332641645,0.1183106291694963,0.13572383650237246
528,T8-1,C3-0,0.05321187325060281,0.10209940993282242,0.10132959865217213,0.10144392969547868
529,T8-1,T7-0,0.07616241358743535,0.14965802658327515,0.19128819895609114,0.13382089717614865
530,T8-1,P7-0,0.07216066686019802,0.09690779050874826,0.1536776531177922,0.1817295101648425
531,T8-1,C4-0,0.07161623008454858,0.16710807148560258,0.2967720490951257,0.15626203160153232
532,T8-1,T8-0,0.07519200898954882,0.05450273955285587,0.08533165148162951,0.10699340698474713
533,T8-1,P8-0,0.07981903869820889,0.08406905983626188,0.21602318972650772,0.17133462119133386
534,P8-1,C3-0,0.13032338314136865,0.060898765388734774,0.1189080630808735,0.1466093453768341
535,P8-1,T7-0,0.23319683464933305,0.035975455630156555,0.05135194296400249,0.07957917567715013
536,P8-1,P7-0,0.31092772396890184,0.0642445123032634,0.06185892458696006,0.17093138239734404
537,P8-1,C4-0,0.16819324247934042,0.2092783885743274,0.12808333451942885,0.13069094195132516
538,P8-1,T8-0,0.15203552926427585,0.04996727922787205,0.19464299128108373,0.3200181542412914
539,P8-1,P8-0,0.2150266900528283,0.19266813960136836,0.21339642715696133,0.13425391414824445
540,C3-1,C3-0,0.30392466414231056,0.05745097479920104,0.07061967262924042,0.05735853136263391
541,C3-1,T7-0,0.2668302205951927,0.10568382698803806,0.04802725942470621,0.09037453959103887
542,C3-1,P7-0,0.2027486103297813,0.05454406469574986,0.03927998812622384,0.1302158477543713
543,C3-1,C4-0,0.07786171648759987,0.08342557709171443,0.1150417729531277,0.15125441837197387
544,C3-1,T8-0,0.14522663234009267,0.06837160070296941,0.07414632049690363,0.10240360880302496
545,C3-1,P8-0,0.11096537903375167,0.25035649777210306,0.09244482094944947,0.1309977120461459
546,T7-1,C3-0,0.2122432105556676,0.15583900202754442,0.1686720097888019,0.07275273118429958
547,T7-1,T7-0,0.1356525900576643,0.166143766594182,0.14679785599373646,0.21973088676312605
548,T7-1,P7-0,0.11856886089970108,0.11700307194019907,0.09948711836221484,0.131284761924869
549,T7-1,C4-0,0.036549267349992594,0.09046171084215997,0.07288723929889562,0.13618058836912936
550,T7-1,T8-0,0.1258956712210543,0.06219735245958793,0.032875045691318765,0.18160444911324625
551,T7-1,P8-0,0.06981135455279908,0.03974299908617869,0.2087849930002501,0.08078020931184428
552,P7-1,C3-0,0.18306822749069995,0.047885578461927265,0.1407952324886321,0.1382736658144809
553,P7-1,T7-0,0.11766383070132465,0.03811917432367224,0.06536820582235045,0.0946170274572336
554,P7-1,P7-0,0.14299298983843278,0.14208612822149452,0.05572640186190926,0.0429817548076616
555,P7-1,C4-0,0.022172669025203016,0.0933059199430749,0.11272857533532588,0.051839950687183056
556,P7-1,T8-0,0.09217391388275707,0.08876080735422003,0.0966339989710836,0.18120952197267515
557,P7-1,P8-0,0.06717379711549444,0.03816698010406625,0.12037501410572934,0.09774701927631516
558,C4-1,C3-0,0.15222211509969388,0.0420314746917681,0.13619959063163073,0.17730242443204058
559,C4-1,T7-0,0.15844621754636035,0.08304829510068909,0.11548516894379232,0.13868647231872078
560,C4-1,P7-0,0.08422701547208082,0.11613240505171026,0.17751902484533175,0.1287160402416363
561,C4-1,C4-0,0.13197826186626085,0.06533955779797866,0.07939050945349144,0.037148763525477316
562,C4-1,T8-0,0.17918601487091446,0.07801908475216196,0.10348034090095744,0.1758148791009848
563,C4-1,P8-0,0.11668966276127085,0.05891370089059249,0.16277860696667826,0.16646702921786827
564,T8-1,C3-0,0.14774330089786272,0.11717392096867317,0.14574275467555572,0.0475742153251648
565,T8-1,T7-0,0.19572440050847065,0.035830130200481584,0.12341446932092374,0.1139089299933167
566,T8-1,P7-0,0.1316272627780337,0.0852511661713722,0.0701454050500083,0.07924746605849542
567,T8-1,C4-0,0.14286794743463935,0.2026764133830085,0.06997867591103593,0.03165004405668238
568,T8-1,T8-0,0.13804610812493684,0.15227806647902575,0.07398150225123364,0.2455485497891966
569,T8-1,P8-0,0.10264117813785,0.07317840942827346,0.2388830061913325,0.029960840182626382
570,P8-1,C3-0,0.23572922322193374,0.06319604225783727,0.0317219417169248,0.11909240922192015
571,P8-1,T7-0,0.2731718523272139,0.1373047382242086,0.04928205055004572,0.13353230426488932
572,P8-1,P7-0,0.2365370315917885,0.0687707264679242,0.10486121140529184,0.14102867311991452
573,P8-1,C4-0,0.134644018497143,0.10851701463781574,0.11135038029951393,0.08248397189036688
574,P8-1,T8-0,0.17988598598221406,0.1078599927646088,0.04933672719848035,0.03328921792172136
575,P8-1,P8-0,0.10486144643972473,0.2119415668039344,0.1338677273009091,0.1000292781318234
576,C3-1,C3-0,0.02849243736607729,0.05310190880523839,0.12130307878082255,0.05898441353378329
577,C3-1,T7-0,0.052776823648054284,0.10187642150919504,0.2335508438087095,0.10339525536274367
578,C3-1,P7-0,0.048016465718800576,0.15874652490294894,0.1911595769819004,0.13226840727566505
579,C3-1,C4-0,0.14064623211106464,0.11999613580569013,0.0939942265266126,0.06951456497842946
580,C3-1,T8-0,0.08830225347770655,0.2459268716426892,0.03493869860091665,0.3763757620978781
